song_name,genre,target_mood,uri
Hellboy (Freestyle),Hiphop,Calm,spotify:track:2yKBt0pnTRfvhvm0jzsjeD
Crybaby (Freestyle),Hiphop,Calm,spotify:track:0U08ur5KbLI9irrq9SRMdK
"Love Hard, Fall Fast",Hiphop,Energized,spotify:track:0OZkPCEWmObzT2TdErznLD
What You Won't Do for Love,Hiphop,Calm,spotify:track:1lB6TCFlx4f50wdetOuGcT
What's The Deal/ Half-A-Mil (Interlude),Hiphop,Energized,spotify:track:0c0EeT3V5P4RmeZHVWBJnh
Run Tha Streetz,Hiphop,Energized,spotify:track:3cFe9hcxMmjsl0kENZs9gD
CAROUSEL,Hiphop,Calm,spotify:track:7KZ5MMVgBVox9ycroB2UrI
Feeling Whitney,Hiphop,Calm,spotify:track:35r28RDot7nPE7y9K9H7l0
Candy Paint,Hiphop,Calm,spotify:track:32lItqlMi4LBhb4k0BaSaC
what are you so afraid of,Hiphop,Calm,spotify:track:57nOpVSc3j9o03Cr928ZM4
Dance With the Devil,Hiphop,Calm,spotify:track:7MDUVH4ITohsIjdynRwCJp
Beware,Hiphop,Happy,spotify:track:1oNgLOkrnFUybJbLTtbqXw
Coke & Henny Pt. 2,Hiphop,Calm,spotify:track:6tlan2FHMyIKBRR62zxusZ
Crown,Hiphop,Calm,spotify:track:1hxE8xAp7CrBsdpiRpiWFy
On My Mind (Jorja Smith X Preditah),Hiphop,Energized,spotify:track:1OxL1FWSEd7QmJoWLRP2NO
Glow In The Dark,Hiphop,Energized,spotify:track:0kmxWw7KjktV4V1ZpbOeru
His & Hers (Perspectives),Hiphop,Calm,spotify:track:4fcHmmWej7PeNqw0GWarmX
Leaving the Past,Hiphop,Energized,spotify:track:6msTUCqIfVOWe7pzWGzh6F
difference (interlude),Hiphop,Calm,spotify:track:5itzep0nGnq7hxCfFNsTIR
emotions,Hiphop,Happy,spotify:track:5ls62WNKHUUrdF3r1cv83T
The Way You Do It,Hiphop,Calm,spotify:track:3i41IyAffrHvFDmoic9sMv
100 Degrees,Hiphop,Energized,spotify:track:2ZDpSQfBdgkooeXw6oj3Uz
Walk,Hiphop,Energized,spotify:track:21kOVEG3bDCVphKhXL8XmQ
RNP (feat. Anderson .Paak),Hiphop,Energized,spotify:track:5lw8Mgb4LyhriPIC86gV6e
Have Mercy,Hiphop,Calm,spotify:track:0GwYkXgQdqY4dyRffHw3HT
Been Around,Hiphop,Calm,spotify:track:5V5MUoJUc1NINhZrmk063n
Kill Yourself (Part III),Hiphop,Calm,spotify:track:5XAPpyIoYF3QXP34Hv8Pvx
Ransom,Hiphop,Energized,spotify:track:1kBbgxAUc4HQv7cgIayIDH
Did It Again,Hiphop,Calm,spotify:track:01Qb6dN5suQNu87VJ1mIpf
On My Neck!,Hiphop,Calm,spotify:track:5tB7eooCVa7aIMkCW5MCiw
Cold Fever Dream,Hiphop,Calm,spotify:track:1M2a0UO7arKS2YoUtWXzlt
#PROUDCATOWNERREMIX,Hiphop,Energized,spotify:track:5dkZ2DrcPJrqwlRQe6Q35e
Revenge,Hiphop,Calm,spotify:track:5TXDeTFVRVY7Cvt0Dw4vWW
Above The Clouds,Hiphop,Happy,spotify:track:2EmqbfBUV8IxOjwbsK97Ae
Stuck (with Arin Ray),Hiphop,Energized,spotify:track:3rDSYhnTitavlnZnc22siJ
RUNNING OUT OF TIME,Hiphop,Calm,spotify:track:5QvBXUm5MglLJ3iBfTX2Wo
NO HALO,Hiphop,Calm,spotify:track:694vvR5o19xHPhhJ5QdLN7
Location (feat. Burna Boy),Hiphop,Energized,spotify:track:3z4CGd63tpUn9a6oQSG0CI
Disaster (feat. J Hus),Hiphop,Calm,spotify:track:3rqmxZNh2BRgJ3BiCPFTSG
IF YOU PRAY RIGHT,Hiphop,Calm,spotify:track:56IGGA6VwAbIni6KoN7VC5
DEARLY DEPARTED,Hiphop,Happy,spotify:track:7HuaFNJNNgLmk1WTSigmhi
Nine,Hiphop,Happy,spotify:track:6GUtUtWqaszlj5QeF8lMss
YOSEMITE,Hiphop,Calm,spotify:track:7lAK3oHbfEnvUQWosrMMpR
A GHETTO CHRISTMAS CAROL,Hiphop,Energized,spotify:track:5aZhp4FuKlrLz7gfJlBtcR
hate will never win,Hiphop,Calm,spotify:track:3TzgIJC8U7o57nx8xnWvnt
Emmanuel,Hiphop,Calm,spotify:track:4PDvFyW8sYdEv38JdSkQ7E
Pop Trunk,Hiphop,Energized,spotify:track:6IWYdlGRwgJDvP4u76wPv3
Glock 19,Hiphop,Energized,spotify:track:6S7JYWOfGE5Sk3L9cAlATH
Plastic,Hiphop,Calm,spotify:track:71wLEqS8Q9KqSA98WxkPFM
Awkward,Hiphop,Energized,spotify:track:6c7l5gpEyCNGr86jsWneGy
RUDEBWOY (feat. Joey Bada$$),Hiphop,Energized,spotify:track:36H64KxCcXoYlybYtBApqq
Coco Mango Diced (Boy Scout Mix),Hiphop,Energized,spotify:track:1p2IlA7UbxNYenX9uE72V9
Gym Class,Hiphop,Calm,spotify:track:08AJ0xQv5LRZsvXf1Jkr2y
The Mint (feat. Navy Blue),Hiphop,Happy,spotify:track:5uLZ3YIQGC0mOk6q3lJ6Ng
"FUCKING YOUNG / PERFECT (feat. Charlie Wilson, Chaz Bundick, Sydney Bennett & Kali Uchis)",Hiphop,Happy,spotify:track:46CA1H0T1r7u5lDUtVveAh
BUSY / SIRENS,Hiphop,Calm,spotify:track:4YdRnTnXYwgI48kkzWy6uk
North Pole,Hiphop,Calm,spotify:track:2Yz1XU361N8n7dPkRRSydS
Keep on Slippin (feat. Vic Mensa),Hiphop,Calm,spotify:track:5ga6MyJXOoInY2cEQ04RDL
Beta Male Strategies,Hiphop,Calm,spotify:track:7JMVhsR4cggN4Rvq0NQVOX
HIGHEST IN THE ROOM,Hiphop,Calm,spotify:track:3eekarcy7kvN4yt5ZFzltW
Campfire,Hiphop,Calm,spotify:track:4U5ovGD4My7MOISvUEtYaf
"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",Hiphop,Energized,spotify:track:4JYUDRtPZuVNi7FAnbHyux
Huzzah,Hiphop,Energized,spotify:track:3s8l3slpbvKgCh0uAlfB3y
Ttktv,Hiphop,Calm,spotify:track:6U8wLl0pMsgS1Lcql3nQjH
Gold Roses (feat. Drake),Hiphop,Energized,spotify:track:4aPB8rSxGFISs0o6V2LrTy
Follow God,Hiphop,Happy,spotify:track:2QpGZOhTCHHiKmpSO9FW4h
Closed On Sunday,Hiphop,Calm,spotify:track:3JWiDGQX2eTlFvKj3Yssj3
On God,Hiphop,Happy,spotify:track:2SasoXZyv82yYgHiVOvxQn
Everything We Need,Hiphop,Calm,spotify:track:24bnCCysWnbNRNUT4LpHcP
God Is,Hiphop,Energized,spotify:track:6xRWoYwfwIKnT8bQGzKbxR
Hands On,Hiphop,Calm,spotify:track:7r6aR2f57resC5r93LwMfK
Use This Gospel,Hiphop,Calm,spotify:track:0oPOuDmmkVp3h6puekhs6P
Golden Fleece,Hiphop,Happy,spotify:track:6zm5hUdGlv9ersm5gKlVWN
Heartbreak Ridge,Hiphop,Calm,spotify:track:2epcQfma7mAV76cXXaRafn
everything,Hiphop,Calm,spotify:track:3XaNHbNa9Chz9plhRpcaof
VOICES (feat. XXXTENTACION),Hiphop,Energized,spotify:track:2Yr2BzqNDpIh0YQcnFqM09
Stuck In A Dream (feat. Gunna),Hiphop,Energized,spotify:track:5hDAT527wXWNBnJlujhuUs
Late Nights,Hiphop,Calm,spotify:track:7xK1pWKXDe4S5h1kXstNtb
Dreamin',Hiphop,Happy,spotify:track:0bScrxcpjxkg9Md10zRjF7
Trapped in My Mind,Hiphop,Energized,spotify:track:56H3K8a3gbWeX0cg4GjSzC
Love Scars,Hiphop,Energized,spotify:track:0AICBlLzFCTpUqmAbtzB2z
Cut Myself,Hiphop,Calm,spotify:track:2FlT7ZWEimlVgwoKycPJMn
Haunt U,Hiphop,Calm,spotify:track:4uTFofZ26M2VgCVq3ixUUY
hate my life,Hiphop,Calm,spotify:track:6TcqArsi00vk5dj9GmrtcC
ONCE UPON A TIME (FREESTYLE),Hiphop,Energized,spotify:track:7hZoTr4ffMGqm9opMiGmBp
One Love (feat. Q-Tip),Hiphop,Energized,spotify:track:27u3Rh4IWYPdwVST20ALrt
Summertime In Paris,Hiphop,Happy,spotify:track:6XNANAB7sFvkfho6bMCp7o
Wait a Minute!,Hiphop,Energized,spotify:track:0y60itmpH0aPKsFiGxmtnh
Wya? (feat. Ugly God) - Remix,Hiphop,Calm,spotify:track:6zQ0IcachvPDp04oWI7w8B
Obvs,Hiphop,Calm,spotify:track:50Dfp4PZQqvXLlniASKpTY
Far Nearer,Hiphop,Calm,spotify:track:2TbQOKDTGrg3ppGkO3gltX
Lonely,Hiphop,Calm,spotify:track:1IpYDWB31L1CxDQZztadSi
witchblades,Hiphop,Energized,spotify:track:1Z8gpnzgTFQKAwmV43iLBB
cobain,Hiphop,Energized,spotify:track:4eL9UZBJ6imyD6brPMTjKs
Love Scars 3,Hiphop,Calm,spotify:track:0AcicReEGm1qcENjqzh1Tg
BAD NEWS,Hiphop,Energized,spotify:track:60ZppukPfY43NDU9meKJrz
Lies (feat. Lil Skies),Hiphop,Energized,spotify:track:1hOoLI7psTWFbQ0oCNfcSF
FIVE SIX,Hiphop,Energized,spotify:track:1qfbQdDlyXHuJ7PLI5XbYa
Ginseng Strip 2002,Hiphop,Energized,spotify:track:79nEEoEPY2w8EXj9hjn5oc
Moving On,Hiphop,Energized,spotify:track:3Hmf4dfRIwFaOLLTyDRu3T
Us,Hiphop,Happy,spotify:track:5wtvi39DRN6sNt7xypZJxl
Text Me (feat. Era),Hiphop,Calm,spotify:track:6Msv5ySzFyjDd1L2sx3753
Coke (feat. Lil Peep),Hiphop,Calm,spotify:track:3WePcGyiO2HZWPw33x9rAf
So Easy,Hiphop,Energized,spotify:track:74rluVXirwea83JzfkbjmQ
Filth,Hiphop,Happy,spotify:track:3jnTBMdckWNzC7PJV96kQ1
Many Men (Wish Death),Hiphop,Happy,spotify:track:5STdMlrBf6pqWiNE7WqxSi
When I B On Tha Mic,Hiphop,Energized,spotify:track:2p9sprAX27D6U5cuSE9NsM
Family and Loyalty,Hiphop,Energized,spotify:track:5tHf0v419Ia09AS9sEK6iF
Let's Be Friends,Hiphop,Energized,spotify:track:6ROKaV48WctNpCTPUYoHzM
Can't Love,Hiphop,Energized,spotify:track:2dKtWPLZvbCzwLRliNn8UI
No Church In The Wild,Hiphop,Energized,spotify:track:3Osd3Yf8K73aj4ySn6LrvK
The Story of O.J.,Hiphop,Energized,spotify:track:6JpN5w95em8SODPiM7W2PH
Family Feud,Hiphop,Energized,spotify:track:6ku4gCfjdxmYpajNONAciN
4:44,Hiphop,Happy,spotify:track:1gT5TGwbkkkUliNzHRIGi1
Hide (feat. Seezyn),Hiphop,Energized,spotify:track:6rz0dTA0PdhXImFV5EjM0w
Ex Bitch,Hiphop,Calm,spotify:track:40KuvsFD0zpUFuCcmt5Xm0
UGLY,Hiphop,Calm,spotify:track:2QfkJ9lURgRpcFT2Y0B1e3
numb the pain,Hiphop,Calm,spotify:track:4rhr8LgQoPtWkQaXVPSNOO
Let Her Go,Hiphop,Calm,spotify:track:0c6SqvH32BMgbEFvpHc2gs
Vex Oh (feat. Eight9FLY),Hiphop,Energized,spotify:track:4n358XQMHXd0xi6NazWdxr
Only Child,Hiphop,Calm,spotify:track:4zMmqb0pYwX6b0qc0slCoT
wish you were gay,Hiphop,Calm,spotify:track:3Fj47GNK2kUF0uaEDgXLaD
Invocation,Hiphop,Energized,spotify:track:1zS4PMsHfkSXPkzrEkCkC6
Ride Slow,Hiphop,Calm,spotify:track:6HK4YGOpZr1ost68QP3ul0
Mistakes,Hiphop,Calm,spotify:track:0cm5N7sj43FBfrVoJOfLhC
BOP,Hiphop,Energized,spotify:track:6Ozh9Ok6h4Oi1wUSLtBseN
Who Needs Love,Hiphop,Calm,spotify:track:2ktxr00GpTtbMNeBjNeY8D
crash my whip,Hiphop,Calm,spotify:track:4VE02IlNVRSXPk3p9B4Nxz
Got 'Til It's Gone,Hiphop,Energized,spotify:track:4MiePLWUQG5xcUL7s6lESY
Triumph,Hiphop,Calm,spotify:track:3arQDLbkZnujJVfhoyEDlM
LIMBO,Hiphop,Calm,spotify:track:2hv3PVAj6KKDOVNhyRfjeG
Rich Soul,Hiphop,Happy,spotify:track:2OgamvpssY4fBgw2IAi0vS
Party Here,Hiphop,Energized,spotify:track:6rdaW0ZtNeQv4J2lmOf4sS
Fukk Sleep (feat. FKA twigs),Hiphop,Calm,spotify:track:1AqemxWsT0iGg5Lvkm16Bt
Dead to Me,Hiphop,Calm,spotify:track:26zo23frbrONsEJs6m2drZ
TROJAN HORSE,Hiphop,Calm,spotify:track:1cQCdozRmaErXowT6iDQML
D'vocean,Hiphop,Energized,spotify:track:7mkjLeqNeFLuzjcf2sOTqP
Cash Machine,Hiphop,Happy,spotify:track:3ernkvxpkWap60SeadSqGL
Friends - Edit,Hiphop,Energized,spotify:track:1F0BebSHEH9U4vORZisKW3
Beautiful Nightmare,Hiphop,Energized,spotify:track:4IOmpWHND1FVjT7EFeZhLp
u + i,Hiphop,Happy,spotify:track:4YBi3bqSIqWMAaCDVSzvrG
You Made Me sO Happy,Hiphop,Calm,spotify:track:6gurJwqRy4x438kuXWfEP6
Clouds,Hiphop,Calm,spotify:track:3dCqfXJ5baUf7MGA8YfZyh
RACECAR,Hiphop,Energized,spotify:track:7JdarpX08FLhmfNZpxqgUO
only one,Hiphop,Calm,spotify:track:1VCdgndmMisCUlCveqNeJt
Black Water,Hiphop,Calm,spotify:track:2MDXH0XuPZwQGTirsyDCk7
Opaul,Hiphop,Energized,spotify:track:4areFtLMjGt4GmO4IAbGo0
BEST INTEREST,Hiphop,Calm,spotify:track:3jHdKaLCkuNEkWcLVmQPCX
Runner,Hiphop,Calm,spotify:track:3YhkHREtu481dJx4NMzeol
TOGETHER,Hiphop,Energized,spotify:track:0EM0yABJzbFOvZQkfvuvCy
The Box,Hiphop,Energized,spotify:track:0nbXyq5TXYPCO7pr3N8S4I
You Know How We Do It - Remastered,Hiphop,Calm,spotify:track:3jFTsobEff1Cz8DlIAisYY
Hits from the Bong,Hiphop,Energized,spotify:track:4EfBENPBy1GvUWLO9YAp3F
Rodeo - feat. Nas,Hiphop,Energized,spotify:track:7ikRId3U9AXd6tfF2fbItC
GROUP B,Hiphop,Happy,spotify:track:3NnINnjKVVs03xat0qLQFx
The Morning,Hiphop,Calm,spotify:track:6u0dQik0aif7FQlrhycG1L
Prisoner,Hiphop,Calm,spotify:track:1gZADNt16Oh23jWyMYRk4p
Moon & Stars (feat. Maggie Lindemann),Hiphop,Calm,spotify:track:5Kjz86OFAoN6D4kF1BTSEc
I Heard You Were Looking For Me,Hiphop,Calm,spotify:track:3dGrpNNzlT2iD89KK3cQT2
DHL,Hiphop,Calm,spotify:track:2INhKpUdzh7v0j041gZNsz
Colorado,Hiphop,Calm,spotify:track:3DbBgbnDUOml329rAp2Tbr
Time: The Donut of the Heart,Hiphop,Happy,spotify:track:7oeWitA7Lu8O76NrmhfgZ8
Smile 2,Hiphop,Calm,spotify:track:1jlU6JBZHfTI5AECtfapR9
CITY OF ANGELS,Hiphop,Energized,spotify:track:6ap9lSRJ0iLriGLqoJ44cq
No Idea - Dj Purpberry Chopped and Screwed,Hiphop,Calm,spotify:track:3PEwQ1uaMwg0ehoTeVm7Yq
GOSHA,Hiphop,Calm,spotify:track:7x9t8sWftdbBLiDYlREo3w
DROPPED OUTTA COLLEGE,Hiphop,Energized,spotify:track:2aV5ZEAvHwvL332EsJ1gWc
Lucky,Hiphop,Calm,spotify:track:0mYslGmbnkbxuyr0ISIYtB
Forever,Hiphop,Calm,spotify:track:7uHRKSQ9WIlBBuBY7BHcbq
sdp interlude,Hiphop,Calm,spotify:track:4gh0ZnHzaTMT1sDga7Ek0N
Flash Bang,Hiphop,Energized,spotify:track:4svrshpdIytbEI2RSt0ctO
Send It Up,Hiphop,Calm,spotify:track:4zUhfdQFzd4Id4Ty2XDNiz
"Chill Calling, Pt. 2",Hiphop,Calm,spotify:track:6pUv9mePlEwWRtQT2OusWl
Chill Calling,Hiphop,Calm,spotify:track:2icVMtiC4OalZXYJTnynlu
ANGELZ,Hiphop,Energized,spotify:track:1LcbZd2jYgxL0H1LUBr0c9
Self Love,Hiphop,Calm,spotify:track:3ja8eFGp54fgIADUjeyuvt
Diva (feat. Lil Tecca),Hiphop,Energized,spotify:track:7gVwgc8b3XnO87TpmXXFA5
Ignorantes,Hiphop,Energized,spotify:track:3wYRLYuO1M88d8woWUIxct
That Way,Hiphop,Energized,spotify:track:5raTDhlbxFDnpn89bxArdH
ORANGE SODA,Hiphop,Calm,spotify:track:5FkoSXiJPKTNyYgALRJFhD
APOLOGIZE,Hiphop,Calm,spotify:track:4MQIDIQjNWkUvpXe5Je7TO
way back,Hiphop,Happy,spotify:track:2Zy7XVdxyZQB8xp5xbpJdl
Fall In Love,Hiphop,Calm,spotify:track:4m1mrlWu35x0trDuKE5XvX
Would Look Perfect,Hiphop,Calm,spotify:track:2L2mNkEWo818IE4fKbnP0O
Sarcoma,Hiphop,Calm,spotify:track:6gTbAJOvivFXwkOEhSIOtS
Apathy,Hiphop,Happy,spotify:track:2IhtdzQ6JKAlYteLzT4q4z
Hold Tight,Hiphop,Calm,spotify:track:7MYulTjMF1SFGFGwnr5vwT
Corner Story,Hiphop,Energized,spotify:track:6O4zEx1kzm32mXlUIOthSw
Deep Shadows,Hiphop,Calm,spotify:track:7KnQQZyjpjTbe90vXPD4fe
like we were the last two people on earth,Hiphop,Calm,spotify:track:5uQyLXqTIZUSztFKQny0H2
Butter,Hiphop,Calm,spotify:track:758mQT4zzlvBhy9PvNePwC
Power,Hiphop,Calm,spotify:track:05Mm9nySVtze1pBM1yENot
Tom Chambers,Hiphop,Happy,spotify:track:0sgCjJP6nffhw94C3TUgzP
Richard Gear,Hiphop,Calm,spotify:track:3bCnzFdRtmc4Dv4u94HMLH
Time,Hiphop,Calm,spotify:track:1jPTKmJDrN9X9TqxvH5jC9
Ontheway! (feat. Standing On The Corner),Hiphop,Happy,spotify:track:4HJ4L8hpX9YjTwipKTYwaW
Popeye,Hiphop,Happy,spotify:track:7sij1RXUTjEBZEkGGtWgxR
Wrestlemania 20,Hiphop,Calm,spotify:track:1BvfiwG6Kb2wI00jt1aEmk
NONCIPHER,Hiphop,Calm,spotify:track:55YpAaXcfnfuHRs17ff0fg
Pink & Blue,Hiphop,Calm,spotify:track:1qPyXonrWmIpxeGou3hwH8
Riot!,Hiphop,Calm,spotify:track:6cmt9CRoK0KGcNg9Tpje53
Wheelz of Steel,Hiphop,Energized,spotify:track:5qKqRkWnRTXNVWbEOOmGxk
Feel Me Flow,Hiphop,Energized,spotify:track:5vB1bv1Y6ztXUC6gSklEA1
Children's Story,Hiphop,Energized,spotify:track:15HgR9Ht4obJOcMG4wregp
Coolie High,Hiphop,Energized,spotify:track:6yZAdQyPJtXjATvAT8ERQg
Save Your Tears,Hiphop,Energized,spotify:track:1EyceZltY7ovR0tNa5D8jR
No Love,Hiphop,Happy,spotify:track:5fDj1YVNR04RtQNP4iYapO
Blood of the Fang - Single Edit,Hiphop,Energized,spotify:track:3lJ3qitpcQ7nh2UhYmImYo
Twenty Fifty Three (feat. Mr. Lif),Hiphop,Energized,spotify:track:3qlwWrTxktWrVXiMseo6uF
Poppa Large,Hiphop,Energized,spotify:track:5FLpPX4YlTNKyzWIDENHTL
Super Hero,Hiphop,Calm,spotify:track:4PKcAJBByGLhwHeCiXVbJU
Earth,Hiphop,Calm,spotify:track:6XLfxlC2qCDXcZtAtdehYP
I Wanna Be Where You Are,Hiphop,Energized,spotify:track:0PP3oUSvWvsowo4Kf7QaJg
"Sing About Me, I'm Dying Of Thirst",Hiphop,Energized,spotify:track:69pkT3GewmjhQf6vQWcK2L
Cayendo (Side A - Acoustic),Hiphop,Calm,spotify:track:72794Eag03xdy7TO0KNuid
Blue World,Hiphop,Calm,spotify:track:2hwOoMtWPtTSSn6WHV7Vp5
How I Was Raised,Hiphop,Energized,spotify:track:2wsA4fEHE7ig1B8TyGkZ12
Koi,Hiphop,Calm,spotify:track:1w63oxR5cYzGynGUg8sAIx
The Question,Hiphop,Energized,spotify:track:6ABAUBmOyfPtAUU0IpEKJf
WHATS POPPIN,Hiphop,Energized,spotify:track:1jaTQ3nqY3oAAYyCTbIvnM
Tribe (with J. Cole),Hiphop,Calm,spotify:track:0YAQnYt2oB8OdoaeqnHyTI
Had Enough (feat. Quavo & Offset),Hiphop,Energized,spotify:track:6SPgp2qK3fb4wPX1SldrNf
ADHD,Hiphop,Happy,spotify:track:4X4v3KtkUXwXvDBw5KS9cp
Take Time,Hiphop,Calm,spotify:track:2QqAVlaV6Y45ebsXxfS5i8
Escaping Youth,Hiphop,Calm,spotify:track:33UusuP8H9JhnTfUD4JeKf
Keep It Real,Hiphop,Energized,spotify:track:1hnbhzmnq1Kz85VCWqeBph
Steady,Hiphop,Energized,spotify:track:3cVkgjmP54k8Po4baOtaH3
Them That's Not,Hiphop,Calm,spotify:track:0bY6SdYZcid3fzp7im837v
Let Me Down,Hiphop,Energized,spotify:track:0vVkuvsZVOC83mgZAtemK5
Deep End,Hiphop,Calm,spotify:track:0DwWQjSMTHWYTg1JMxcYUY
You Dont Need Me,Hiphop,Calm,spotify:track:27x2tIcwJswikH4dOgUg5x
Gabriel Ratchet,Hiphop,Energized,spotify:track:4uQjhQYQyVZBKDtve537qZ
Assassination,Hiphop,Energized,spotify:track:7kYzKbCpE5kxxGujaJF7iK
First Person,Hiphop,Calm,spotify:track:6bvV5L5afKykg819xAIJWt
Maze,Hiphop,Energized,spotify:track:4mUIe9gfsdtsVP2zFIl74x
Mojo So Dope,Hiphop,Calm,spotify:track:6hPSal3ragmfUt1I5mKZjn
Righteous,Hiphop,Energized,spotify:track:0OyQns5ayNK2OVaES0Vb8t
Heart On Ice,Hiphop,Calm,spotify:track:6fWa5CRgy0z30OeGZyMBvD
Good Day,Hiphop,Calm,spotify:track:0s9COZY8wLOadAzbHka2GO
I Can Fvcking Tell,Hiphop,Calm,spotify:track:3vkJQv4A2LPtVQYJbWhIQ0
Trap (feat. Lil Baby),Hiphop,Energized,spotify:track:1pChm8ih9LlKhWncBJ6HLr
Mommydog (feat. CJ Smith),Hiphop,Calm,spotify:track:1ZELsicJFOgv5iTHRHYfHg
Steve Biko (Stir It Up),Hiphop,Calm,spotify:track:671sDyeE398eD0sdGuVbZU
Leray,Hiphop,Calm,spotify:track:6GivWRmlYtefJr28jev6e0
Pretty Little Fears (feat. J. Cole),Hiphop,Calm,spotify:track:4at3d5QWnlibMVN75ECDrp
too all the ladies in the place,Hiphop,Calm,spotify:track:3vnGRHbTtEJXprw7MzJ8H7
Don't Cry,Hiphop,Happy,spotify:track:4jVqbLx0MvlIaj3h2D872X
Charcoal Baby,Hiphop,Calm,spotify:track:3bBmpVl9rQKJsFFGLFilIS
Mourn,Hiphop,Calm,spotify:track:2pGW8F7FbUld5ObKMXrX9H
Chewing Gum,Hiphop,Calm,spotify:track:3jxExv27cf3OSt0BXtAR6Z
Under The Sun (with J. Cole & Lute feat. DaBaby),Hiphop,Calm,spotify:track:6MF4tRr5lU8qok8IKaFOBE
Blue Plastic,Hiphop,Energized,spotify:track:3oXtfvECvS9fJPhLisiJ0A
Chicago Freestyle (feat. Giveon),Hiphop,Calm,spotify:track:4wVOKKEHUJxHCFFNUWDn0B
Not You Too (feat. Chris Brown),Hiphop,Calm,spotify:track:3Q4gttWQ6hxqWOa3tHoTNi
Losses,Hiphop,Calm,spotify:track:6fLVTVaHWaEfVKfEgbkf4D
LIKE I WANT YOU,Hiphop,Calm,spotify:track:6qBFSepqLCuh5tehehc1bd
Over the Rainbow,Hiphop,Energized,spotify:track:5ocuRCDSWiUMZcWI4Utd9g
Empty,Hiphop,Calm,spotify:track:6juVyvtP06MBOCG7XdidsM
Ain't Nothing Changed,Hiphop,Calm,spotify:track:5dvpipXxOIH96gcGEKR1Iu
Deep Fried Frenz,Hiphop,Energized,spotify:track:12Lemsk6c6ohm9afZxYUBz
Where Did You Go,Hiphop,Calm,spotify:track:3MN1S0JoiAPTCnsE5w38UC
Tequila Sunrise (feat. Barron Ricks),Hiphop,Energized,spotify:track:2gABnPYOMsyxThmsOQ4uWK
Hollow Bones,Hiphop,Calm,spotify:track:7cuzEQZQai37IcbvfCDoSR
God Bless Mary,Hiphop,Happy,spotify:track:7kVy3V8ySA4QZjJZFdkeeE
Billionaire (feat. Bruno Mars),Hiphop,Energized,spotify:track:2qPUnoasNe4Ep43emVXEig
Revenge,Hiphop,Energized,spotify:track:2tdPQ5i6FArwNAfALxHkKp
Sunshine,Hiphop,Energized,spotify:track:06pRRMDsx7mdfZQy10it40
BB (BODYBAG),Hiphop,Calm,spotify:track:2E0biFB3AGMSnJTDVbB8EE
MAGIC,Hiphop,Calm,spotify:track:7vxuYx5faAjfHqAEq2xZGs
Changes,Hiphop,Calm,spotify:track:1dzwFgBlZNxt28aQOinNGn
Rose Golden,Hiphop,Calm,spotify:track:40jxatV29fk82SAziDsPqN
Wings,Hiphop,Calm,spotify:track:16umSNZfofRpDqTvf8DIAo
Amphetamine,Hiphop,Calm,spotify:track:3Zau3JcrZcBfw8aVjKGkSX
Make the Most (feat. H.E.R.),Hiphop,Energized,spotify:track:5NWgHc5T5HlG0Nz9FgmZT1
Catch Up,Hiphop,Energized,spotify:track:53hVPJEU8QOtEkHekMVFNU
"Something to Rap About (feat. Tyler, The Creator)",Hiphop,Calm,spotify:track:5OkYfk72CNL8XLqa3gp9q7
Skinny Suge,Hiphop,Calm,spotify:track:1DA6UYm3jqf8b3ecWUbo6i
1995,Hiphop,Energized,spotify:track:21IiEw3SqSLLcMmPQt44zC
D'Evils,Hiphop,Energized,spotify:track:0wY9rA9fJkuESyYm9uzVK5
Bounce,Hiphop,Calm,spotify:track:0osJFDHZ9N6XzCb5ij05sy
VINTAGE DIOR,Hiphop,Calm,spotify:track:4LS6xLmYwTUURADEIrmNaT
Lemonade,Hiphop,Calm,spotify:track:26qQf1Wmyy3ZZkagqCu5kp
drugz,Hiphop,Calm,spotify:track:3aWX8DMLmQCOGx6cHMPr6V
Hey Mama,Hiphop,Happy,spotify:track:1gFovJQ7w2We3AoU3ybhzU
PTSD,Hiphop,Energized,spotify:track:3jT2LKH0RSbQ8jIUNFzXm5
MTV Steez,Hiphop,Calm,spotify:track:5wYenlc24DFCUP4fuLLWdS
Masta,Hiphop,Happy,spotify:track:5DuAJcRruTXd4xFLAqXwmi
Bitter,Hiphop,Calm,spotify:track:0oquPTbfQI0lXQahXLDKYX
"The Look of Love, Pt. 1",Hiphop,Energized,spotify:track:3gTTDjDha02XJ4xuS2KF0e
Bada$$ Savior,Hiphop,Happy,spotify:track:56Y4m4gHrRnnEm3fXRgGQf
Terriblemix,Hiphop,Energized,spotify:track:4u0eSJbugbMoWzE30t57dP
Consensualrapmix,Hiphop,Calm,spotify:track:2n8Iitf2s4OVMi5bygdaBe
Tommy Lee (feat. Post Malone),Hiphop,Energized,spotify:track:5QZKcQDp0tCcvMdyqEciBV
GO (feat. Juice WRLD),Hiphop,Energized,spotify:track:2t7D3y0jvYjR8IP9Bosyew
Kamikaze,Hiphop,Calm,spotify:track:3to5UxKsozb4T6CfwHuhLJ
Me and My Guitar,Hiphop,Calm,spotify:track:6cZH4rX1KTt1aJ3Ql6Ynja
Crush,Hiphop,Calm,spotify:track:0FtuxFKzjbVCQAA3UQZXll
Nightcrawler (feat. Method Man),Hiphop,Energized,spotify:track:2fClGossFdEdhjjeYceaN7
